Contract,Rate Card,Project Title,Job Title,Line Item Type,Qty
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-07-DPU-053,FB-04-01-07 - PON Power Meter Test,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-07-DPU-054,FC-01-01-01 - Installation and commissioning of a non‚Äêaerial DPU terminal device,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-07-DPU-054,FB-04-01-07 - PON Power Meter Test,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-07-DPU-055,FC-01-01-01 - Installation and commissioning of a non‚Äêaerial DPU terminal device,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-07-DPU-055,FB-04-01-07 - PON Power Meter Test,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-09-BJL-005,FB-01-02-04 - Prepare Single fibre cable sheath to be connected to fibre joint enclosures,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-09-BJL-005,FB-01-03-01 - Re-Äêentry into a fibre joint enclosure,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-09-BJL-005,FB-03-01-02 - Splicing of single fibre (at a BJL or a FJL),1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-09-DPU-040,FC-01-01-01 - Installation and commissioning of a non‚Äêaerial DPU terminal device,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-09-DPU-040,FB-04-01-07 - PON Power Meter Test,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-BJL-006,FB-01-02-04 - Prepare Single fibre cable sheath to be connected to fibre joint enclosures,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-BJL-006,FB-01-03-01 - Re-Äêentry into a fibre joint enclosure,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-BJL-006,FB-03-01-02 - Splicing of single fibre (at a BJL or a FJL),1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-BJL-008,FB-01-03-01 - Re-Äêentry into a fibre joint enclosure,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-BJL-008,FB-03-01-02 - Splicing of single fibre (at a BJL or a FJL),1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-BJL-008,FB-01-02-03 - Prepare a 12 fibre cable to be connected to fibre joint enclosures,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-BJL-009,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-BJL-009,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-BJL-009,FB-03-01-02 - Splicing of single fibre (at a BJL or a FJL),6
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-BJL-010,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-BJL-010,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-BJL-010,FB-03-01-02 - Splicing of single fibre (at a BJL or a FJL),5
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-BJL-011,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-BJL-011,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-BJL-011,FB-03-01-02 - Splicing of single fibre (at a BJL or a FJL),5
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-050,FC-01-01-01 - Installation and commissioning of a non‚Äêaerial DPU terminal device,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-050,FB-04-01-07 - PON Power Meter Test,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-050,FB-04-01-01 - Uni‚Äêdirectional OTDR Testing,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-051,FC-01-01-01 - Installation and commissioning of a non‚Äêaerial DPU terminal device,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-051,FB-04-01-07 - PON Power Meter Test,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-051,FB-04-01-01 - Uni‚Äêdirectional OTDR Testing,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-052,FC-01-01-01 - Installation and commissioning of a non‚Äêaerial DPU terminal device,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-052,FB-04-01-07 - PON Power Meter Test,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-052,FB-04-01-01 - Uni‚Äêdirectional OTDR Testing,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-053,FC-01-01-01 - Installation and commissioning of a non‚Äêaerial DPU terminal device,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-053,FB-04-01-07 - PON Power Meter Test,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-053,FB-04-01-01 - Uni‚Äêdirectional OTDR Testing,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-054,FC-01-01-01 - Installation and commissioning of a non‚Äêaerial DPU terminal device,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-054,FB-04-01-07 - PON Power Meter Test,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-054,FB-04-01-01 - Uni‚Äêdirectional OTDR Testing,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-055,FC-01-01-01 - Installation and commissioning of a non‚Äêaerial DPU terminal device,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-055,FB-04-01-07 - PON Power Meter Test,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-055,FB-04-01-01 - Uni‚Äêdirectional OTDR Testing,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-056,FC-01-01-01 - Installation and commissioning of a non‚Äêaerial DPU terminal device,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-056,FB-04-01-07 - PON Power Meter Test,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-056,FB-04-01-01 - Uni‚Äêdirectional OTDR Testing,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-057,FC-01-01-01 - Installation and commissioning of a non‚Äêaerial DPU terminal device,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-057,FB-04-01-07 - PON Power Meter Test,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-057,FB-04-01-01 - Uni‚Äêdirectional OTDR Testing,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-058,FC-01-01-01 - Installation and commissioning of a non‚Äêaerial DPU terminal device,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-058,FB-04-01-07 - PON Power Meter Test,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-058,FB-04-01-01 - Uni‚Äêdirectional OTDR Testing,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-059,FC-01-01-01 - Installation and commissioning of a non‚Äêaerial DPU terminal device,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-059,FB-04-01-07 - PON Power Meter Test,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-059,FB-04-01-01 - Uni‚Äêdirectional OTDR Testing,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-060,FC-01-01-01 - Installation and commissioning of a non‚Äêaerial DPU terminal device,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-060,FB-04-01-07 - PON Power Meter Test,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-060,FB-04-01-01 - Uni‚Äêdirectional OTDR Testing,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-061,FC-01-01-01 - Installation and commissioning of a non‚Äêaerial DPU terminal device,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-061,FB-04-01-07 - PON Power Meter Test,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-061,FB-04-01-01 - Uni‚Äêdirectional OTDR Testing,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-062,FC-01-01-01 - Installation and commissioning of a non‚Äêaerial DPU terminal device,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-062,FB-04-01-07 - PON Power Meter Test,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-DPU-062,FB-04-01-01 - Uni‚Äêdirectional OTDR Testing,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-FJL-002,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-FJL-002,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-10-FJL-002,FB-03-01-02 - Splicing of single fibre (at a BJL or a FJL),5
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-14-BJL-003,FB-01-03-01 - Re-Äêentry into a fibre joint enclosure,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-14-BJL-003,FB-03-01-02 - Splicing of single fibre (at a BJL or a FJL),1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-14-BJL-003,FB-01-02-03 - Prepare a 12 fibre cable to be connected to fibre joint enclosures,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-14-BJL-012,FB-01-01-03 - Installation and preparation of a fibre joint enclosure up to and including 12 fibres,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-14-BJL-012,FB-01-04-02 - Installation of splitter within an existing BJL enclosure,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-14-BJL-012,FB-03-01-02 - Splicing of single fibre (at a BJL or a FJL),2
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-14-DPU-051,FC-01-01-01 - Installation and commissioning of a non‚Äêaerial DPU terminal device,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-14-DPU-051,FB-04-01-07 - PON Power Meter Test,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-15-BJL-011,FB-01-02-04 - Prepare Single fibre cable sheath to be connected to fibre joint enclosures,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-15-BJL-011,FB-01-03-01 - Re-Äêentry into a fibre joint enclosure,1
Datateks - MWA,Datateks - MWA Rate Card,2GUI-23 - L0401 Construction,2GUI-23-15-BJL-011,FB-03-01-02 - Splicing of single fibre (at a BJL or a FJL),1
