Contract,Rate Card,Project Title,Job Title,Line Item Type,Qty
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,33 - 13000802319 - Cu 1200/0.64 PIUT MB - FREN01 c73:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,15.9
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,34 - 13000900943 - Cu 1200/0.64 CPEIUT MB - FREN01 c73:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,48.7
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,35 - 13000802618 - Cu 1200/0.64 PIUT MB - FREN01 c73:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,72.6
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,36 - 15011057238 - Cu 1200/0.64 PIUT MB - FREN01 c73:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,132.9
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,37 - 15018621476 - Cu 1200/0.64 PIUT MB - FREN01 c73:M401-600 FREN01 c73:M751-1200,CR-01-01-01-01 | Cable Recovery of all sizes,11
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,38 - 13000801964 - Cu 1200/0.64 PIUT MB - FREN01 c73:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,59.4
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,39 - 13000937941 - Cu 800/0.40 CPFUT MB - FREN01 c73:M1-400 FREN01 c73:M601-750 200DEAD 50DEAD,CR-01-01-01-01 | Cable Recovery of all sizes,80.1
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,39 - 13000937926 - Cu 1200/0.64 PIUT MB - FREN01 c73:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,80.1
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,40 - 13000922219 - Cu 400/0.40 CPFUT MB - FREN01 c73:M101-400,CR-01-01-01-01 | Cable Recovery of all sizes,50.1
MTA - Cable Recovery,MTA - CRDF Cable Recovery Rate Card,T2Q3 - NSW10 - Frenchs Forest,41 - 1602919936 - Cu 800/0.40 CPFUT MB - FREN01 c73:M1-400 FREN01 c73:M601-750 200DEAD 50DEAD,CR-01-01-01-01 | Cable Recovery of all sizes,133.5
