Contract,Rate Card,Project Title,Job Title,Line Item Type,Qty
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,136 - 601260434 - Cu 600/0.40 PIUT PE - CVIC01 c44:M401-1000,CR-01-01-01-01 | Cable Recovery of all sizes,56.8
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,137 - 601260436 - Cu 600/0.40 PIUT PE - CVIC01 c44:M401-1000,CR-01-01-01-01 | Cable Recovery of all sizes,28.8
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,138 - 601261622 - Cu 400/0.40 PIUT PE - CVIC01 c44:M401-800,CR-01-01-01-01 | Cable Recovery of all sizes,67
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,139 - 601261631 - Cu 400/0.40 PIUT PE - CVIC01 c44:M401-800,CR-01-01-01-01 | Cable Recovery of all sizes,70
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,144 - 601272766 - Cu 2700/0.40 PIUT PE - CVIC01 c44:M1-2400,CR-01-01-01-01 | Cable Recovery of all sizes,61
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,145 - 601272771 - Cu 2700/0.40 PIUT PE - CVIC01 c44:M1-2400,CR-01-01-01-01 | Cable Recovery of all sizes,19.5
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,146 - 601272776 - Cu 2700/0.40 PIUT PE - CVIC01 c44:M1-2400,CR-01-01-01-01 | Cable Recovery of all sizes,69.3
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,147 - 601272781 - Cu 2700/0.40 PIUT PE - CVIC01 c44:M1-2400,CR-01-01-01-01 | Cable Recovery of all sizes,31.9
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,148 - 601272974 - Cu 400/0.40 CPFUT MB - CVIC01 c44:M2101-2400,CR-01-01-01-01 | Cable Recovery of all sizes,64.6
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,148 - 601272975 - Cu 2700/0.40 PIUT PE - CVIC01 c44:M1-2400,CR-01-01-01-01 | Cable Recovery of all sizes,64.6
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,149 - 601273321 - Cu 1200/0.64 PIUT PE - CVIC01 c44:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,100.7
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,149 - 601273322 - Cu 600/0.40 PIUT PE - CVIC01 c44:M1201-1800,CR-01-01-01-01 | Cable Recovery of all sizes,100.7
FNE - Cable Recovery,FNE - Copper Cable Recovery Rate Card,T2Q2 - ACT1 - Civic,150 - 601273327 - Cu 1200/0.64 PIUT PE - CVIC01 c44:M1-1200,CR-01-01-01-01 | Cable Recovery of all sizes,61.1
