Contract,Rate Card,Project Title,Job Title,Line Item Type,Qty
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-03-SSS-657,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all- inclusive by any means,44
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-03-SSS-657,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all- inclusive by any means,44
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-04-FSD-301,CI-02-01-12O | Installation of 12 fibre cable sheath in occupied underground duct all- inclusive by any means,264.3076923
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-04-FSD-301,CI-02-01-12V | Installation of 12 fibre cable sheath in vacant underground duct all-inclusive by any means,294.5142857
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-04-FSL-641,CI-02-01-12O | Installation of 12 fibre cable sheath in occupied underground duct all- inclusive by any means,320.3333333
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-04-FSL-641,CI-02-01-12V | Installation of 12 fibre cable sheath in vacant underground duct all-inclusive by any means,356.9428571
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-04-FSL-642,CI-02-01-12O | Installation of 12 fibre cable sheath in occupied underground duct all- inclusive by any means,113.974359
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-04-FSL-642,CI-02-01-12V | Installation of 12 fibre cable sheath in vacant underground duct all-inclusive by any means,127
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-04-SSS-641,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all- inclusive by any means,146
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-04-SSS-641,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all- inclusive by any means,146
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-04-SSS-642,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all- inclusive by any means,107
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-04-SSS-642,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all- inclusive by any means,107
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-04-SSS-643,CI-02-01-13O | Installation of single fibre cable sheath in occupied underground duct all- inclusive by any means,105
Downer - ODM- N2P Trial,Downer - ODM - N2P Trial Rate Card,2CAS-22 - Construction,2CAS-22-04-SSS-643,CI-02-01-13V | Installation of single fibre cable sheath in vacant underground duct all- inclusive by any means,105
